Customer ID,Name,Email,Product,Ad,Amount ($)
5,Chuck Brown,chuck@example.com,Doodad,No,27
5,Chuck Brown,chuck@example.com,Widget,No,28
5,Chuck Brown,chuck@example.com,Gadget,No,24
5,Chuck Brown,chuck@example.com,Thingamajig,No,27
5,Chuck Brown,chuck@example.com,Doodad,No,29
5,Chuck Brown,chuck@example.com,Gadget,No,21
5,Chuck Brown,chuck@example.com,Thingamajig,No,31
5,Chuck Brown,chuck@example.com,Doodad,No,14
5,Chuck Brown,chuck@example.com,Gadget,Yes,21
5,Chuck Brown,chuck@example.com,Thingamajig,Yes,18
5,Chuck Brown,chuck@example.com,Widget,Yes,14
5,Chuck Brown,chuck@example.com,Gadget,Yes,20
5,Chuck Brown,chuck@example.com,Doodad,Yes,7
5,Chuck Brown,chuck@example.com,Doodad,Yes,14
5,Chuck Brown,chuck@example.com,Doodad,Yes,12
5,Chuck Brown,chuck@example.com,Thingamajig,Yes,13
5,Chuck Brown,chuck@example.com,Doodad,Yes,13
5,Chuck Brown,chuck@example.com,Thingamajig,Yes,12
5,Chuck Brown,chuck@example.com,Gadget,Yes,9
5,Chuck Brown,chuck@example.com,Widget,Yes,13
5,Chuck Brown,chuck@example.com,Gadget,Yes,24
6,Marianne Bogart,marianne@example.com,Doodad,No,14
6,Marianne Bogart,marianne@example.com,Doodad,No,20
6,Marianne Bogart,marianne@example.com,Doodad,No,10
6,Marianne Bogart,marianne@example.com,Doodad,No,12
6,Marianne Bogart,marianne@example.com,Doodad,No,13
6,Marianne Bogart,marianne@example.com,Widget,No,20
6,Marianne Bogart,marianne@example.com,Doodad,No,20
6,Marianne Bogart,marianne@example.com,Thingamajig,No,26
6,Marianne Bogart,marianne@example.com,Thingamajig,No,11
6,Marianne Bogart,marianne@example.com,Gadget,No,30
6,Marianne Bogart,marianne@example.com,Widget,No,30
6,Marianne Bogart,marianne@example.com,Widget,No,11
6,Marianne Bogart,marianne@example.com,Doodad,No,15
6,Marianne Bogart,marianne@example.com,Gadget,No,18
6,Marianne Bogart,marianne@example.com,Gadget,No,13
6,Marianne Bogart,marianne@example.com,Widget,Yes,10
6,Marianne Bogart,marianne@example.com,Doodad,Yes,17
6,Marianne Bogart,marianne@example.com,Doodad,Yes,16
6,Marianne Bogart,marianne@example.com,Widget,Yes,12
6,Marianne Bogart,marianne@example.com,Gadget,Yes,5
6,Marianne Bogart,marianne@example.com,Gadget,Yes,12
6,Marianne Bogart,marianne@example.com,Thingamajig,Yes,19
6,Marianne Bogart,marianne@example.com,Gadget,Yes,5
6,Marianne Bogart,marianne@example.com,Doodad,Yes,16
6,Marianne Bogart,marianne@example.com,Doodad,Yes,14
6,Marianne Bogart,marianne@example.com,Gadget,Yes,7
6,Marianne Bogart,marianne@example.com,Gadget,Yes,23
6,Marianne Bogart,marianne@example.com,Widget,Yes,18
6,Marianne Bogart,marianne@example.com,Gadget,Yes,16
7,Maria Garcia,maria@example.com,Doodad,No,10
7,Maria Garcia,maria@example.com,Doodad,No,10
7,Maria Garcia,maria@example.com,Widget,No,10
7,Maria Garcia,maria@example.com,Gadget,No,31
7,Maria Garcia,maria@example.com,Gadget,No,24
7,Maria Garcia,maria@example.com,Doodad,No,17
7,Maria Garcia,maria@example.com,Gadget,No,23
7,Maria Garcia,maria@example.com,Gadget,No,31
7,Maria Garcia,maria@example.com,Gadget,No,14
7,Maria Garcia,maria@example.com,Doodad,No,12
7,Maria Garcia,maria@example.com,Gadget,Yes,19
7,Maria Garcia,maria@example.com,Thingamajig,Yes,9
7,Maria Garcia,maria@example.com,Doodad,Yes,7
7,Maria Garcia,maria@example.com,Widget,Yes,13
7,Maria Garcia,maria@example.com,Thingamajig,Yes,20
7,Maria Garcia,maria@example.com,Gadget,Yes,19
7,Maria Garcia,maria@example.com,Doodad,Yes,18
7,Maria Garcia,maria@example.com,Widget,Yes,16
7,Maria Garcia,maria@example.com,Gadget,Yes,14
7,Maria Garcia,maria@example.com,Widget,Yes,5
7,Maria Garcia,maria@example.com,Doodad,Yes,9
7,Maria Garcia,maria@example.com,Doodad,Yes,23
7,Maria Garcia,maria@example.com,Gadget,Yes,23
8,Victor Price,victor@example.com,Gadget,No,27
8,Victor Price,victor@example.com,Doodad,No,31
8,Victor Price,victor@example.com,Doodad,No,21
8,Victor Price,victor@example.com,Gadget,No,29
8,Victor Price,victor@example.com,Widget,No,25
8,Victor Price,victor@example.com,Widget,No,31
8,Victor Price,victor@example.com,Widget,No,20
8,Victor Price,victor@example.com,Gadget,No,31
8,Victor Price,victor@example.com,Doodad,No,28
8,Victor Price,victor@example.com,Doodad,No,13
8,Victor Price,victor@example.com,Doodad,No,21
8,Victor Price,victor@example.com,Gadget,No,16
8,Victor Price,victor@example.com,Gadget,No,17
8,Victor Price,victor@example.com,Doodad,No,31
8,Victor Price,victor@example.com,Gadget,No,21
8,Victor Price,victor@example.com,Thingamajig,No,17
8,Victor Price,victor@example.com,Gadget,Yes,9
8,Victor Price,victor@example.com,Doodad,Yes,9
8,Victor Price,victor@example.com,Gadget,Yes,19
8,Victor Price,victor@example.com,Gadget,Yes,16
8,Victor Price,victor@example.com,Widget,Yes,9
8,Victor Price,victor@example.com,Widget,Yes,10
8,Victor Price,victor@example.com,Gadget,Yes,8
8,Victor Price,victor@example.com,Thingamajig,Yes,10
8,Victor Price,victor@example.com,Gadget,Yes,7
8,Victor Price,victor@example.com,Gadget,Yes,5
8,Victor Price,victor@example.com,Gadget,Yes,6
8,Victor Price,victor@example.com,Gadget,Yes,16
8,Victor Price,victor@example.com,Widget,Yes,20
8,Victor Price,victor@example.com,Gadget,Yes,13
9,Shane Willis,shane@example.com,Doodad,No,29
9,Shane Willis,shane@example.com,Thingamajig,No,22
9,Shane Willis,shane@example.com,Widget,No,12
9,Shane Willis,shane@example.com,Widget,No,13
9,Shane Willis,shane@example.com,Widget,No,11
9,Shane Willis,shane@example.com,Gadget,No,18
9,Shane Willis,shane@example.com,Gadget,No,15
9,Shane Willis,shane@example.com,Gadget,No,12
9,Shane Willis,shane@example.com,Gadget,No,27
9,Shane Willis,shane@example.com,Widget,No,29
9,Shane Willis,shane@example.com,Doodad,No,20
9,Shane Willis,shane@example.com,Gadget,No,29
9,Shane Willis,shane@example.com,Thingamajig,No,18
9,Shane Willis,shane@example.com,Widget,No,31
9,Shane Willis,shane@example.com,Thingamajig,No,10
9,Shane Willis,shane@example.com,Widget,Yes,24
9,Shane Willis,shane@example.com,Doodad,Yes,18
9,Shane Willis,shane@example.com,Gadget,Yes,23
9,Shane Willis,shane@example.com,Widget,Yes,5
9,Shane Willis,shane@example.com,Doodad,Yes,8
9,Shane Willis,shane@example.com,Widget,Yes,9
9,Shane Willis,shane@example.com,Gadget,Yes,21
9,Shane Willis,shane@example.com,Doodad,Yes,7
9,Shane Willis,shane@example.com,Gadget,Yes,21
9,Shane Willis,shane@example.com,Gadget,Yes,24
9,Shane Willis,shane@example.com,Gadget,Yes,21
10,Mohammed Khan,mohammed@example.com,Widget,No,11
10,Mohammed Khan,mohammed@example.com,Doodad,No,26
10,Mohammed Khan,mohammed@example.com,Gadget,No,20
10,Mohammed Khan,mohammed@example.com,Gadget,No,21
10,Mohammed Khan,mohammed@example.com,Widget,No,24
10,Mohammed Khan,mohammed@example.com,Doodad,No,12
10,Mohammed Khan,mohammed@example.com,Gadget,No,15
10,Mohammed Khan,mohammed@example.com,Thingamajig,No,14
10,Mohammed Khan,mohammed@example.com,Doodad,No,21
10,Mohammed Khan,mohammed@example.com,Widget,Yes,16
10,Mohammed Khan,mohammed@example.com,Thingamajig,Yes,18
10,Mohammed Khan,mohammed@example.com,Widget,Yes,7
10,Mohammed Khan,mohammed@example.com,Doodad,Yes,8
10,Mohammed Khan,mohammed@example.com,Widget,Yes,5
10,Mohammed Khan,mohammed@example.com,Doodad,Yes,5
10,Mohammed Khan,mohammed@example.com,Widget,Yes,19
10,Mohammed Khan,mohammed@example.com,Gadget,Yes,20
10,Mohammed Khan,mohammed@example.com,Doodad,Yes,16
10,Mohammed Khan,mohammed@example.com,Gadget,Yes,6
10,Mohammed Khan,mohammed@example.com,Gadget,Yes,14
10,Mohammed Khan,mohammed@example.com,Doodad,Yes,8
10,Mohammed Khan,mohammed@example.com,Gadget,Yes,15
11,Deborah Jones,deborah@example.com,Gadget,No,19
11,Deborah Jones,deborah@example.com,Doodad,No,10
11,Deborah Jones,deborah@example.com,Widget,No,17
11,Deborah Jones,deborah@example.com,Doodad,No,15
11,Deborah Jones,deborah@example.com,Gadget,No,10
11,Deborah Jones,deborah@example.com,Doodad,No,12
11,Deborah Jones,deborah@example.com,Gadget,No,28
11,Deborah Jones,deborah@example.com,Thingamajig,No,10
11,Deborah Jones,deborah@example.com,Widget,No,11
11,Deborah Jones,deborah@example.com,Thingamajig,No,19
11,Deborah Jones,deborah@example.com,Thingamajig,No,31
11,Deborah Jones,deborah@example.com,Gadget,No,12
11,Deborah Jones,deborah@example.com,Doodad,No,26
11,Deborah Jones,deborah@example.com,Thingamajig,No,17
11,Deborah Jones,deborah@example.com,Gadget,No,26
11,Deborah Jones,deborah@example.com,Gadget,No,19
11,Deborah Jones,deborah@example.com,Gadget,No,19
11,Deborah Jones,deborah@example.com,Gadget,Yes,24
11,Deborah Jones,deborah@example.com,Widget,Yes,13
11,Deborah Jones,deborah@example.com,Thingamajig,Yes,8
11,Deborah Jones,deborah@example.com,Doodad,Yes,16
11,Deborah Jones,deborah@example.com,Thingamajig,Yes,20
11,Deborah Jones,deborah@example.com,Gadget,Yes,13
11,Deborah Jones,deborah@example.com,Doodad,Yes,19
11,Deborah Jones,deborah@example.com,Widget,Yes,12
11,Deborah Jones,deborah@example.com,Thingamajig,Yes,23
11,Deborah Jones,deborah@example.com,Widget,Yes,23
11,Deborah Jones,deborah@example.com,Gadget,Yes,18
11,Deborah Jones,deborah@example.com,Doodad,Yes,21
12,Rosie Catenheim,rosie@example.com,Gadget,No,30
12,Rosie Catenheim,rosie@example.com,Thingamajig,No,15
12,Rosie Catenheim,rosie@example.com,Doodad,No,24
12,Rosie Catenheim,rosie@example.com,Doodad,No,28
12,Rosie Catenheim,rosie@example.com,Doodad,No,28
12,Rosie Catenheim,rosie@example.com,Doodad,No,25
12,Rosie Catenheim,rosie@example.com,Doodad,No,28
12,Rosie Catenheim,rosie@example.com,Gadget,No,19
12,Rosie Catenheim,rosie@example.com,Doodad,No,12
12,Rosie Catenheim,rosie@example.com,Gadget,No,31
12,Rosie Catenheim,rosie@example.com,Widget,No,30
12,Rosie Catenheim,rosie@example.com,Gadget,No,28
12,Rosie Catenheim,rosie@example.com,Doodad,Yes,12
12,Rosie Catenheim,rosie@example.com,Gadget,Yes,22
12,Rosie Catenheim,rosie@example.com,Widget,Yes,24
12,Rosie Catenheim,rosie@example.com,Gadget,Yes,9
12,Rosie Catenheim,rosie@example.com,Widget,Yes,17
12,Rosie Catenheim,rosie@example.com,Widget,Yes,10
12,Rosie Catenheim,rosie@example.com,Doodad,Yes,11
12,Rosie Catenheim,rosie@example.com,Thingamajig,Yes,15
12,Rosie Catenheim,rosie@example.com,Thingamajig,Yes,22
12,Rosie Catenheim,rosie@example.com,Widget,Yes,12
12,Rosie Catenheim,rosie@example.com,Doodad,Yes,24
12,Rosie Catenheim,rosie@example.com,Widget,Yes,18
12,Rosie Catenheim,rosie@example.com,Widget,Yes,16
13,Fritz Johnson,fritz@example.com,Gadget,No,12
13,Fritz Johnson,fritz@example.com,Widget,No,10
13,Fritz Johnson,fritz@example.com,Thingamajig,No,16
13,Fritz Johnson,fritz@example.com,Widget,No,16
13,Fritz Johnson,fritz@example.com,Gadget,No,18
13,Fritz Johnson,fritz@example.com,Doodad,No,16
13,Fritz Johnson,fritz@example.com,Gadget,No,15
13,Fritz Johnson,fritz@example.com,Gadget,No,12
13,Fritz Johnson,fritz@example.com,Gadget,No,13
13,Fritz Johnson,fritz@example.com,Thingamajig,No,29
13,Fritz Johnson,fritz@example.com,Gadget,No,31
13,Fritz Johnson,fritz@example.com,Gadget,No,21
13,Fritz Johnson,fritz@example.com,Thingamajig,No,13
13,Fritz Johnson,fritz@example.com,Doodad,No,28
13,Fritz Johnson,fritz@example.com,Thingamajig,Yes,5
13,Fritz Johnson,fritz@example.com,Gadget,Yes,21
13,Fritz Johnson,fritz@example.com,Gadget,Yes,13
13,Fritz Johnson,fritz@example.com,Widget,Yes,6
13,Fritz Johnson,fritz@example.com,Thingamajig,Yes,16
13,Fritz Johnson,fritz@example.com,Widget,Yes,10
13,Fritz Johnson,fritz@example.com,Widget,Yes,22
13,Fritz Johnson,fritz@example.com,Doodad,Yes,16
13,Fritz Johnson,fritz@example.com,Doodad,Yes,24
13,Fritz Johnson,fritz@example.com,Gadget,Yes,6
13,Fritz Johnson,fritz@example.com,Doodad,Yes,7
13,Fritz Johnson,fritz@example.com,Widget,Yes,16
13,Fritz Johnson,fritz@example.com,Thingamajig,Yes,22
13,Fritz Johnson,fritz@example.com,Doodad,Yes,21
13,Fritz Johnson,fritz@example.com,Widget,Yes,23
13,Fritz Johnson,fritz@example.com,Thingamajig,Yes,12
14,Myrtle Olson,myrtle@example.com,Gadget,No,22
14,Myrtle Olson,myrtle@example.com,Gadget,No,10
14,Myrtle Olson,myrtle@example.com,Widget,No,27
14,Myrtle Olson,myrtle@example.com,Gadget,No,12
14,Myrtle Olson,myrtle@example.com,Doodad,No,22
14,Myrtle Olson,myrtle@example.com,Gadget,No,24
14,Myrtle Olson,myrtle@example.com,Widget,No,11
14,Myrtle Olson,myrtle@example.com,Gadget,No,23
14,Myrtle Olson,myrtle@example.com,Gadget,No,20
14,Myrtle Olson,myrtle@example.com,Widget,No,24
14,Myrtle Olson,myrtle@example.com,Widget,No,31
14,Myrtle Olson,myrtle@example.com,Gadget,No,18
14,Myrtle Olson,myrtle@example.com,Widget,No,28
14,Myrtle Olson,myrtle@example.com,Doodad,No,11
14,Myrtle Olson,myrtle@example.com,Gadget,No,29
14,Myrtle Olson,myrtle@example.com,Gadget,Yes,9
14,Myrtle Olson,myrtle@example.com,Doodad,Yes,11
14,Myrtle Olson,myrtle@example.com,Gadget,Yes,23
14,Myrtle Olson,myrtle@example.com,Gadget,Yes,20
14,Myrtle Olson,myrtle@example.com,Doodad,Yes,17
14,Myrtle Olson,myrtle@example.com,Widget,Yes,12
14,Myrtle Olson,myrtle@example.com,Gadget,Yes,15
14,Myrtle Olson,myrtle@example.com,Widget,Yes,10
14,Myrtle Olson,myrtle@example.com,Gadget,Yes,19
14,Myrtle Olson,myrtle@example.com,Widget,Yes,22
14,Myrtle Olson,myrtle@example.com,Doodad,Yes,16
14,Myrtle Olson,myrtle@example.com,Doodad,Yes,11
14,Myrtle Olson,myrtle@example.com,Gadget,Yes,6
14,Myrtle Olson,myrtle@example.com,Widget,Yes,17
14,Myrtle Olson,myrtle@example.com,Doodad,Yes,10
